OMIM Search - '+cs_neurologic_exists:true (Search in: Prefixes: #, Chromosomes: 6, 7, 8, 9, 10, 11, 12)'
Downloaded:	Nov 17, 2020
Copyright (c) 1966-2020 Johns Hopkins University OMIM, data are provided for research purposes only.
#613834	MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME; MSMDS		10q23.31		
#613848	OSTEOGENESIS IMPERFECTA, TYPE X; OI10		11q13.5		
#613849	OSTEOGENESIS IMPERFECTA, TYPE XII; OI12		12q13.13		
#613882	HYPOMAGNESEMIA 6, RENAL; HOMG6		10q24.32		
#613885	MECKEL SYNDROME, TYPE 8; MKS8		12q24.31		
#613886	OBESITY, HYPERPHAGIA, AND DEVELOPMENTAL DELAY; OBHD		9q21.33		
#613925	MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2A; MLC2A		11q24.2		
#613926	MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2B, REMITTING, WITH OR WITHOUT MENTAL RETARDATION; MLC2B		11q24.2		
#613970	MENTAL RETARDATION, AUTOSOMAL DOMINANT 6, WITH OR WITHOUT SEIZURES; MRD6		12p13.1		
#614023	PHOSPHOSERINE PHOSPHATASE DEFICIENCY; PSPHD		7p11.2		
#614052	MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY, NUCLEAR TYPE 2; MC5DN2		8q21.11		
#614065	MYOPATHY, DISTAL, 4; MPD4		7q32.1		
#614069	IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME 2; ICF2		6q21		
#614075	HERMANSKY-PUDLAK SYNDROME 6; HPS6		10q24.32		
#614096	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 8; COXPD8		6p21.1		
#614113	MENTAL RETARDATION, AUTOSOMAL DOMINANT 2; MRD2		9p24		
#614114	MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2; MVA2		11q21		
#614115	CORTICAL MALFORMATIONS, OCCIPITAL; OCCM		9q34.12		
#614173	JOUBERT SYNDROME 13; JBTS13		12q24.11		
#614202	RAFIQ SYNDROME; RAFQS		9q34.3		
#614207	HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 3; HPMRS3		11p15.4		
#614222	WARBURG MICRO SYNDROME 3; WARBM3		10p12.1		
#614226	HOLOPROSENCEPHALY 11; HPE11		11q24.2		
#614230	CHROMOSOME 8q21.11 DELETION SYNDROME		8q21.11	8:72000000-74600000	
#614249	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 18; MRT18		6q23.2		
#614250	NARCOLEPSY 7; NRCLP7		6p22.1		
#614254	NEURODEVELOPMENTAL DISORDER WITH OR WITHOUT HYPERKINETIC MOVEMENTS AND SEIZURES, AUTOSOMAL DOMINANT; NDHMSD		9q34.3		
#614300	HYPERMETHIONINEMIA DUE TO ADENOSINE KINASE DEFICIENCY		10q22.2		
#614305	SCLEROSTEOSIS 2; SOST2		11p11.2		
#614306	COGNITIVE IMPAIRMENT WITH OR WITHOUT CEREBELLAR ATAXIA; CIAT		12q13.13		
#614373	AMYOTROPHIC LATERAL SCLEROSIS 16, JUVENILE; ALS16		9p13.3		
#614381	LEUKODYSTROPHY, HYPOMYELINATING, 8, WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM; HLD8		12q23.3		
#614388	ENCEPHALOPATHY DUE TO DEFECTIVE MITOCHONDRIAL AND PEROXISOMAL FISSION 1; EMPF1		12p11.21		
#614402	MICROPHTHALMIA, SYNDROMIC 11; MCOPS11		10q25.3		
#614409	SPASTIC PARAPLEGIA 46, AUTOSOMAL RECESSIVE; SPG46		9p13.3		
#614417	EPILEPSY, FAMILIAL TEMPORAL LOBE, 5; ETL5		8q13.2		
#614418	FEBRILE SEIZURES, FAMILIAL, 11; FEB11		8q13.2		
#614436	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2P; CMT2P		9q33.3-q34.1		
#614437	CUTIS LAXA, AUTOSOMAL RECESSIVE, TYPE IB; ARCL1B		11q13.1		
#614457	ICHTHYOSIS, SPASTIC QUADRIPLEGIA, AND MENTAL RETARDATION; ISQMR		6q14.1		
#614458	THIAMINE METABOLISM DYSFUNCTION SYNDROME 5 (EPISODIC ENCEPHALOPATHY TYPE); THMD5		7q35		
#614464	JOUBERT SYNDROME 15; JBTS15	JOUBERT SYNDROME 9/15, DIGENIC, INCLUDED	7q32.2		
#614465	JOUBERT SYNDROME 16; JBTS16		11q12.2		
#614498	RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME, LETHAL NEONATAL; RMFSL		7p22.3		
#614499	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 34, WITH VARIANT LISSENCEPHALY; MRT34		12q22		
#614557	EHLERS-DANLOS SYNDROME, KYPHOSCOLIOTIC TYPE, 2; EDSKSCL2		7p14.3		
#614558	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 13; DEE13		12q13.13		
#614618	HYPEREKPLEXIA 3; HKPX3		11p15.1		
#614643	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 7; MDDGA7		7p21.2		
#614651	COENZYME Q10 DEFICIENCY, PRIMARY, 2; COQ10D2		10p12.1		
#614652	COENZYME Q10 DEFICIENCY, PRIMARY, 3; COQ10D3		6q21		
#614653	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VI; HSAN6		6p12.1		
#614678	PONTOCEREBELLAR HYPOPLASIA, TYPE 1B; PCH1B		9p13.2		
#614701	CORNELIA DE LANGE SYNDROME 4 WITH OR WITHOUT MIDLINE BRAIN DEFECTS; CDLS4		8q24.11		
#614702	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 10; COXPD10		6q13		
#614707	BROWN-VIALETTO-VAN LAERE SYNDROME 2; BVVLS2		8q24.3		
#614732	INTRAUTERINE GROWTH RETARDATION, METAPHYSEAL DYSPLASIA, ADRENAL HYPOPLASIA CONGENITA, AND GENITAL ANOMALIES; IMAGE		11p15.4		
#614739	3-METHYLGLUTACONIC ACIDURIA WITH DEAFNESS, ENCEPHALOPATHY, AND LEIGH-LIKE SYNDROME; MEGDEL		6q25.3		
#614741	MITOCHONDRIAL PYRUVATE CARRIER DEFICIENCY; MPYCD		6q27		
#614749	HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 2; HPMRS2		9p13.3		
#614750	MYASTHENIC SYNDROME, CONGENITAL, 13; CMS13		11q23.3		
#614815	JOUBERT SYNDROME 18; JBTS18		10q24.1		
#614831	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 13; SCAR13		6q24.3		
#614839	HYPOGONADOTROPIC HYPOGONADISM 10 WITH OR WITHOUT ANOSMIA; HH10		12q13.3		
#614845	NEPHRONOPHTHISIS 15; NPHP15		11q23.3		
#614856	OSTEOGENESIS IMPERFECTA, TYPE XIII; OI13		8p21.3		
#614858	HYPOGONADOTROPIC HYPOGONADISM 14 WITH OR WITHOUT ANOSMIA; HH14		10q26.12		
#614862	PEROXISOME BIOGENESIS DISORDER 4A (ZELLWEGER); PBD4A	PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 4, INCLUDED; CG4, INCLUDED	6p21.1		
#614863	PEROXISOME BIOGENESIS DISORDER 4B; PBD4B		6p21.1		
#614866	PEROXISOME BIOGENESIS DISORDER 5A (ZELLWEGER); PBD5A	PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 5, INCLUDED; CG5, INCLUDED	8q21.13		
#614867	PEROXISOME BIOGENESIS DISORDER 5B; PBD5B		8q21.13		
#614877	PEROXISOME BIOGENESIS DISORDER 8B; PBD8B		11p11.2		
#614879	PEROXISOME BIOGENESIS DISORDER 9B; PBD9B	PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 11, INCLUDED; CG11, INCLUDED	6q23.3		
#614882	PEROXISOME BIOGENESIS DISORDER 10A (ZELLWEGER); PBD10A	PEROXISOME BIOGENESIS DISORDER, COMPLEMENTATION GROUP 12, INCLUDED; CG12, INCLUDED	6q24.2		
#614897	HYPOGONADOTROPIC HYPOGONADISM 16 WITH OR WITHOUT ANOSMIA; HH16		7q21.11		
#614898	SPASTIC PARAPLEGIA 53, AUTOSOMAL RECESSIVE; SPG53		8p22		
#614922	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 11; COXPD11		6q25.1		
#614946	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 14; COXPD14		6p25.1		
#614959	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 14; DEE14		9q34.3		
#614962	LEPTIN DEFICIENCY OR DYSFUNCTION; LEPD		7q32.1		
#615005	EPILEPSY, NOCTURNAL FRONTAL LOBE, 5; ENFL5		9q34.3		
#615009	SCHUURS-HOEIJMAKERS SYNDROME; SHMS		11q13.1-q13.2		
#615025	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Q; CMT2Q		10p14		
#615033	SPASTIC PARAPLEGIA 54, AUTOSOMAL RECESSIVE; SPG54		8p11.23		
#615034	DYSTONIA 24; DYT24		11p14.3-p14.2		
#615035	SPASTIC PARAPLEGIA 55, AUTOSOMAL RECESSIVE; SPG55		12q24.31		
#615040	EPISODIC PAIN SYNDROME, FAMILIAL, 1; FEPS1		8q21.11		
#615041	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 10; MDDGA10		12q14.2		
#615042	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iu; CDG1U		9q34.11		
#615082	C3HEX, ABILITY TO SMELL		6p22.1		
#615119	MITOCHONDRIAL COMPLEX IV DEFICIENCY, NUCLEAR TYPE 6; MC4DN6		10q24.2		
#615155	STEEL SYNDROME; STLS		9q32		
#615158	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 3; MC3DN3		8q22.1		
#615191	LISSENCEPHALY 5; LIS5		7q31.1		
#615219	HYDROCEPHALUS, CONGENITAL, 2, WITH OR WITHOUT BRAIN OR EYE ANOMALIES; HYC2		9p23		
#615220	OSTEOGENESIS IMPERFECTA, TYPE XV; OI15		12q13.12		
#615249	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 12; MDDGA12		8p11.21		
#615269	HYPOGONADOTROPIC HYPOGONADISM 19 WITH OR WITHOUT ANOSMIA; HH19		12q21.33		
#615270	HYPOGONADOTROPIC HYPOGONADISM 20 WITH OR WITHOUT ANOSMIA; HH20		8p21.3		
#615278	CARDIOFACIOCUTANEOUS SYNDROME 2; CFC2		12p12.1		
#615287	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES), TYPE A, 13; MDDGA13		11q13.2		
#615290	SPINAL MUSCULAR ATROPHY, LOWER EXTREMITY-PREDOMINANT, 2A, CHILDHOOD ONSET, AUTOSOMAL DOMINANT; SMALED2A		9q22.31		
#615362	CEROID LIPOFUSCINOSIS, NEURONAL, 13; CLN13		11q13.2		
#615386	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 14; SCAR14		11q13.2		
#615414	MICROCEPHALY 11, PRIMARY, AUTOSOMAL RECESSIVE; MCPH11		12p13.31		
#615424	INCLUSION BODY MYOPATHY WITH EARLY-ONSET PAGET DISEASE WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA 3; IBMPFD3		12q13.13		
#615426	AMYOTROPHIC LATERAL SCLEROSIS 20; ALS20		12q13.13		
#615453	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 6; MC3DN6		8q24.3		
#615465	HARTSFIELD SYNDROME; HRTFDS		8p11.23		
#615471	MITOCHONDRIAL DNA DEPLETION SYNDROME 13 (ENCEPHALOMYOPATHIC TYPE); MTDPS13		6q16.1-q16.2		
#615493	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 37; MRT37		10q21.2		
#615512	TRIOSEPHOSPHATE ISOMERASE DEFICIENCY; TPID		12p13.31		
#615539	EHLERS-DANLOS SYNDROME, MUSCULOCONTRACTURAL TYPE, 2; EDSMC2		6q22.1		
#615541	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 39; MRT39		8p12		
#615544	PERIVENTRICULAR NODULAR HETEROTOPIA 6; PVNH6		6q27		
#615561	COMPLEMENT FACTOR B DEFICIENCY; CFBD		6p21.33		
#615574	ASPARAGINE SYNTHETASE DEFICIENCY; ASNSD		7q21.3		
#615577	IMMUNODEFICIENCY, COMMON VARIABLE, 10; CVID10		10q24.32		
#615578	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 18; COXPD18		10q26.11		
#615583	VERHEIJ SYNDROME; VRJS		8q24.3		
#615596	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iw; CDG1W		11q24.2		
#615599	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 40; MRT40		8q24.12		
#615632	NEUROPATHY, HEREDITARY SENSORY, TYPE IF; HSN1F		11q13.1		
#615633	SHORT-RIB THORACIC DYSPLASIA 11 WITH OR WITHOUT POLYDACTYLY; SRTD11		9q34.11		
#615636	JOUBERT SYNDROME 21; JBTS21		8q13.1-q13.2		
#615673	MYOPATHY WITH EXTRAPYRAMIDAL SIGNS; MPXPS		10q22.1		
#615681	SPASTIC PARAPLEGIA 62, AUTOSOMAL RECESSIVE; SPG62		10q24.31		
#615683	SPASTIC PARAPLEGIA 64, AUTOSOMAL RECESSIVE; SPG64		10q24.1		
#615715	BONE MARROW FAILURE SYNDROME 2; BMFS2		9q22.32		
#615763	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 5; CDCBM5		6p25.2		
#615771	CORTICAL DYSPLASIA, COMPLEX, WITH OTHER BRAIN MALFORMATIONS 6; CDCBM6		6p21.33		
#615803	PONTOCEREBELLAR HYPOPLASIA, TYPE 10; PCH10		11q12.1		
#615807	SECKEL SYNDROME 8; SCKL8		10q21.3		
#615816	IMMUNODEFICIENCY 23; IMD23		6q14.1		
#615817	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 43; MRT43		12q23.3		
#615824	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 7; MC3DN7		6p21.31		
#615828	VULTO-VAN SILFHOUT-DE VRIES SYNDROME; VSVS		11p15.5		
#615833	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 21; DEE21		12p13.31		
#615834	MENTAL RETARDATION, AUTOSOMAL DOMINANT 26; MRD26		7q11.22		
#615862	NEPHRONOPHTHISIS 18; NPHP18		12q22		
#615883	MYOPATHY, TUBULAR AGGREGATE, 2; TAM2		12q24.31		
#615889	LEUKOENCEPHALOPATHY, PROGRESSIVE, WITH OVARIAN FAILURE; LKENP		6p21.1		
#615917	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 20; COXPD20		6p21.33		
#615924	ENCEPHALOPATHY, PROGRESSIVE, WITH OR WITHOUT LIPODYSTROPHY; PELD		11q12.3		
#615938	MEGALENCEPHALY-POLYMICROGYRIA-POLYDACTYLY-HYDROCEPHALUS SYNDROME 3; MPPH3		12p13.32		
#615948	OROFACIODIGITAL SYNDROME XIV; OFD14		11q13.4		
#615957	SPINOCEREBELLAR ATAXIA 38; SCA38		6p12.1		
#615966	IMMUNODEFICIENCY 26 WITH OR WITHOUT NEUROLOGIC ABNORMALITIES; IMD26		8q11.21		
#615986	BARDET-BIEDL SYNDROME 9; BBS9		7p14.3		
#615987	BARDET-BIEDL SYNDROME 10; BBS10		12q21.2		
#615988	BARDET-BIEDL SYNDROME 11; BBS11		9q33.1		
#615991	BARDET-BIEDL SYNDROME 14; BBS14		8q22.1, 12q21.32		
#615995	BARDET-BIEDL SYNDROME 18; BBS18		10q25.2		
#616028	ADAMS-OLIVER SYNDROME 5; AOS5		9q34.3		
#616030	HYPOGONADOTROPIC HYPOGONADISM 22 WITH OR WITHOUT ANOSMIA; HH22		7q31.32		
#616038	NEU-LAXOVA SYNDROME 2; NLS2		9q21.2		
#616039	CHARCOT-MARIE-TOOTH DISEASE, RECESSIVE INTERMEDIATE D; CMTRID		12q24.31		
#616067	46,XY SEX REVERSAL 9; SRXY9		8q23.1		
#616080	MICROCEPHALY 12, PRIMARY, AUTOSOMAL RECESSIVE; MCPH12		7q21.2		
#616083	MENTAL RETARDATION, AUTOSOMAL DOMINANT 30; MRD30		10p15.3		
#616094	MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE), TYPE C, 12; MDDGC12		8p11.21		
#616111	MITOCHONDRIAL COMPLEX III DEFICIENCY, NUCLEAR TYPE 9; MC3DN9		11q12.3		
#616127	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 17; SCAR17		10q24.31		
#616138	PERRAULT SYNDROME 5; PRLTS5		10q24.31		
#616139	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 27; DEE27		12p13.1		
#616154	PEROXISOMAL FATTY ACYL-CoA REDUCTASE 1 DISORDER; PFCRD		11p15.3		
#616155	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2S; CMT2S		11q13.3		
#616187	EPILEPSY, PROGRESSIVE MYOCLONIC 7; EPM7		11p15.1		
#616228	MYASTHENIC SYNDROME, CONGENITAL, 14; CMS14		9q22.33		
#616239	COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 24; COXPD24		11q14.1		
#616268	ARBOLEDA-THAM SYNDROME; ARTHS		8p11.21		
#616271	3-METHYLGLUTACONIC ACIDURIA, TYPE VII; MGCA7		11q13.4		
#616276	COENZYME Q10 DEFICIENCY, PRIMARY, 7; COQ10D7		9q34.11		
#616277	MITOCHONDRIAL SHORT-CHAIN ENOYL-CoA HYDRATASE 1 DEFICIENCY; ECHS1D		10q26.3		
#616280	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2U; CMT2U		12q13.3		
#616287	LETHAL CONGENITAL CONTRACTURE SYNDROME 8; LCCS8		12q13.12		
#616304	MYASTHENIC SYNDROME, CONGENITAL, 17; CMS17		11p11.2		
#616326	MYASTHENIC SYNDROME, CONGENITAL, 11, ASSOCIATED WITH ACETYLCHOLINE RECEPTOR DEFICIENCY; CMS11		11p11.2		
#616342	LISSENCEPHALY 7 WITH CEREBELLAR HYPOPLASIA; LIS7		7q36.1		
#616346	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 31; DEE31		9q34.11		
#616354	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 20; SCAR20		6q14.3		
#616355	MENTAL RETARDATION, AUTOSOMAL DOMINANT 35; MRD35		6p21.1		
#616418	HYPOMAGNESEMIA, SEIZURES, AND MENTAL RETARDATION 1; HOMGSMR1		10q24.32		
#616436	EPILEPSY, FAMILIAL TEMPORAL LOBE, 7; ETL7		7q22.1		
#616439	FRONTOTEMPORAL DEMENTIA AND/OR AMYOTROPHIC LATERAL SCLEROSIS 4; FTDALS4		12q14.2		
#616455	ZIMMERMANN-LABAND SYNDROME 2; ZLS2		8p21.3		
#616459	AL-RAQAD SYNDROME; ARS		11q24.2		
#616461	EPILEPSY, FAMILIAL TEMPORAL LOBE, 8; ETL8		11q13.2		
#616471	BETHLEM MYOPATHY 2; BTHLM2		6q13-q14		
#616488	NEUROPATHY, HEREDITARY SENSORY AND AUTONOMIC, TYPE VIII; HSAN8		9q34.12		
#616489	SILVER-RUSSELL SYNDROME 3; SRS3		11p15.5		
#616494	LEUKODYSTROPHY, HYPOMYELINATING, 11; HLD11		6p21.1		
#616566	SPONDYLOCOSTAL DYSOSTOSIS 6, AUTOSOMAL RECESSIVE; SCDO6		6q14.2		
#616580	AU-KLINE SYNDROME; AUKS		9q21.32		
#616586	SPASTIC PARAPLEGIA 9B, AUTOSOMAL RECESSIVE; SPG9B		10q24.1		
#616603	CUTIS LAXA, AUTOSOMAL DOMINANT 3; ADCL3		10q24.1		
#616617	HEIMLER SYNDROME 2; HMLR2		6p21.1		
#616636	IMMUNODEFICIENCY 44; IMD44		12q13.3		
#616654	JOUBERT SYNDROME 24; JBTS24		12q24.31		
#616681	MICROCEPHALY 16, PRIMARY, AUTOSOMAL RECESSIVE; MCPH16		12q24.33		
#616682	SEIZURES, SCOLIOSIS, AND MACROCEPHALY/MICROCEPHALY SYNDROME; SSMS		11p11.2		
#616683	LEUKODYSTROPHY, HYPOMYELINATING, 12; HLD12		11q23.3		
#616684	CHARCOT-MARIE-TOOTH DISEASE, TYPE 4K; CMT4K		9q34.2		
#616687	CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2Y; CMT2Y		9p13.3		
#616708	DESANTO-SHINAWI SYNDROME; DESSH	CHROMOSOME 10p12-p11 DELETION SYNDROME, INCLUDED	10p12.1		
#616710	PARKINSON DISEASE 22, AUTOSOMAL DOMINANT; PARK22		7p11.2		
#616716	RHIZOMELIC CHONDRODYSPLASIA PUNCTATA, TYPE 5; RCDP5		12p13.31		
#616719	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 21; SCAR21		11q13.1		
#616720	MYASTHENIC SYNDROME, CONGENITAL, 19; CMS19		10q22.1		
#616732	OPTIC ATROPHY 10 WITH OR WITHOUT ATAXIA, MENTAL RETARDATION, AND SEIZURES; OPA10		6q21		
#616736	TREMOR, HEREDITARY ESSENTIAL, 5; ETM5		11q14.1		
#616756	SPASTIC PARAPLEGIA AND PSYCHOMOTOR RETARDATION WITH OR WITHOUT SEIZURES; SPPRS		6q16.3		
#616779	CEREBRAL ARTERIOPATHY, AUTOSOMAL DOMINANT, WITH SUBCORTICAL INFARCTS AND LEUKOENCEPHALOPATHY, TYPE 2; CADASIL2		10q26.13		
#616789	MENTAL RETARDATION AND DISTINCTIVE FACIAL FEATURES WITH OR WITHOUT CARDIAC DEFECTS; MRFACD		12q24.21		
#616803	LAMB-SHAFFER SYNDROME; LAMSHF		12p12.1		
#616819	CORPUS CALLOSUM, AGENESIS OF, WITH FACIAL ANOMALIES AND CEREBELLAR ATAXIA; CCAFCA		10p13		
#616835	MEIER-GORLIN SYNDROME 6; MGORS6		6p22.3		
#616867	SPINAL MUSCULAR ATROPHY WITH CONGENITAL BONE FRACTURES 2; SMABF2		10q22.1		
#616881	LEUKODYSTROPHY, HYPOMYELINATING, 13; HLD13		11q14.2		
#616902	CHROMOSOME 11p13 DELETION SYNDROME, DISTAL		11p13	11:31000000-36400000	
#616907	SPASTIC PARAPLEGIA 76, AUTOSOMAL RECESSIVE; SPG76		11q13.1		
#616911	IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME 4; ICF4		10q23.33		
#616921	DYSKINESIA, LIMB AND OROFACIAL, INFANTILE-ONSET; IOLOD		6q27		
#616922	STRIATAL DEGENERATION, AUTOSOMAL DOMINANT 2; ADSD2		6q27		
#616943	TRICHOTHIODYSTROPHY 6, NONPHOTOSENSITIVE; TTD6		8p12		
#616949	SPINOCEREBELLAR ATAXIA, AUTOSOMAL RECESSIVE 23; SCAR23		6p22.3		
#616977	MENTAL RETARDATION, AUTOSOMAL DOMINANT 43; MRD43		6q24.2		
#616981	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 37; DEE37		9q31.3		
#617008	CEREBRAL PALSY, SPASTIC QUADRIPLEGIC, 3; CPSQ3		10q25.1-q25.2		
#617013	HYPERMANGANESEMIA WITH DYSTONIA 2; HMNDYT2		8p21.3		
#617046	SPASTIC PARAPLEGIA 77, AUTOSOMAL RECESSIVE; SPG77		6p25.1		
#617051	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 55; MRT55		11q24.2		
#617053	MIRAGE SYNDROME; MIRAGE		7q21.2		
#617055	PERCHING SYNDROME; PERCHING		7p15.3		
#617080	SEIZURES, BENIGN FAMILIAL INFANTILE, 5; BFIS5		12q13.13		
#617082	CONGENITAL DISORDER OF GLYCOSYLATION, TYPE Iaa; CDG1AA		6q22.1		
#617090	MICROCEPHALY 17, PRIMARY, AUTOSOMAL RECESSIVE; MCPH17		12q24.23		
#617093	GROWTH RETARDATION, IMPAIRED INTELLECTUAL DEVELOPMENT, HYPOTONIA, AND HEPATOPATHY; GRIDHH		9q22.31		
#617105	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 41; DEE41		11p13		
#617107	THAUVIN-ROBINET-FAIVRE SYNDROME; TROFAS		11q13.1		
#617119	BARDET-BIEDL SYNDROME 20; BBS20		9p21.2		
#617126	ALAZAMI-YUAN SYNDROME; ALYUS		7q22.1		
#617137	FRONTOMETAPHYSEAL DYSPLASIA 2; FMD2		6q15		
#617159	SIFRIM-HITZ-WEISS SYNDROME; SIHIWES		12p13.31		
#617164	SHORT STATURE, RHIZOMELIC, WITH MICROCEPHALY, MICROGNATHIA, AND DEVELOPMENTAL DELAY; SRMMD		11q23.3		
#617171	NEURODEVELOPMENTAL DISORDER WITH HYPOTONIA AND IMPAIRED EXPRESSIVE LANGUAGE AND WITH OR WITHOUT SEIZURES; NEDHELS		11p15.5		
#617235	MYOCLONUS, INTRACTABLE, NEONATAL; NEIMY		12q13.3		
#617239	MYASTHENIC SYNDROME, CONGENITAL, 21, PRESYNAPTIC; CMS21		10q11.23		
#617253	SECKEL SYNDROME 10; SCKL10		8q24.13		
#617255	LISSENCEPHALY 8; LIS8		12q21.32		
#617258	MYOPATHY, MYOFIBRILLAR, 8; MFM8		12p12.1		
#617281	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 49; DEE49		11p15.4		
#617290	EPILEPSY, EARLY-ONSET, VITAMIN B6-DEPENDENT; EPVB6D		8p11.23		
#617302	OPTIC ATROPHY 11; OPA11		10p12.1		
#617303	MUCOPOLYSACCHARIDOSIS-PLUS SYNDROME; MPSPS		12q24.31		
#617323	MENTAL RETARDATION, AUTOSOMAL RECESSIVE 59; MRT59		8q21.13		
#617330	HYPOTONIA, ATAXIA, AND DELAYED DEVELOPMENT SYNDROME; HADDS		10q26.3		
#617339	DEVELOPMENTAL AND EPILEPTIC ENCEPHALOPATHY 51; DEE51		7q11.23		
#617341	CEREBRORETINAL MICROANGIOPATHY WITH CALCIFICATIONS AND CYSTS 2; CRMCC2		10q24.33		
#617360	CONGENITAL HEART DEFECTS, DYSMORPHIC FACIAL FEATURES, AND INTELLECTUAL DEVELOPMENTAL DISORDER; CHDFIDD		7p14.1		
#617370	PEROXISOME BIOGENESIS DISORDER 10B; PBD10B		6q24.2		
#617384	HYPERPHENYLALANINEMIA, MILD, NON-BH4-DEFICIENT; HPANBH4		10q21.3		
#617396	ANAUXETIC DYSPLASIA 2; ANXD2		8q22.2		
#617406	BARDET-BIEDL SYNDROME 21; BBS21		8q22.1		
#617425	IMMUNOSKELETAL DYSPLASIA WITH NEURODEVELOPMENTAL ABNORMALITIES; ISDNA		8p21.1		
#617452	INTELLECTUAL DEVELOPMENTAL DISORDER WITH DYSMORPHIC FACIES, SEIZURES, AND DISTAL LIMB ANOMALIES; IDDFSDA		8q21.3		
#617527	NEURODEVELOPMENTAL DISORDER WITH PROGRESSIVE MICROCEPHALY, SPASTICITY, AND BRAIN ANOMALIES; NDMSBA		9p21.2		
#617537	RAHMAN SYNDROME; RMNS		6p22.2		
#617540	PITUITARY ADENOMA 5, MULTIPLE TYPES; PITA5		10q22.1		
#617560	SPASTIC ATAXIA 8, AUTOSOMAL RECESSIVE, WITH HYPOMYELINATING LEUKODYSTROPHY; SPAX8		10q26.3		
